activity_id,type,assigned_to_user,deal_id,done,due_to
285753,sc_2,1779,499989,FALSE,2024-01-28T00:39:58
885646,after_close_call,1317,735689,TRUE,2024-05-16T21:42:27
340527,meeting,397,566334,TRUE,2024-03-24T06:45:37
306273,after_close_call,1373,219574,TRUE,2024-03-25T22:15:08
376562,meeting,601,258038,FALSE,2024-08-03T14:23:30
943871,follow_up,1513,879741,TRUE,2024-08-05T09:45:18
908040,meeting,1225,181522,FALSE,2024-07-10T09:52:34
296152,sc_2,1551,786913,FALSE,2024-01-02T13:57:37
558424,after_close_call,55,310328,FALSE,2024-02-17T08:01:28
347406,follow_up,1153,783502,TRUE,2024-02-19T19:14:05
416668,sc_2,722,254221,FALSE,2024-04-14T01:26:24
910017,follow_up,651,337133,FALSE,2024-06-18T03:45:09
806949,after_close_call,218,747497,TRUE,2024-02-17T15:09:23
256710,after_close_call,1231,781798,FALSE,2024-03-19T08:47:07
452912,sc_2,741,939569,FALSE,2024-07-28T19:55:10
648231,meeting,532,910790,FALSE,2024-04-18T23:28:55
433990,sc_2,1694,833738,TRUE,2024-09-01T02:15:59
661097,follow_up,460,704983,FALSE,2024-04-13T20:23:05
847614,after_close_call,828,596289,TRUE,2024-01-18T21:57:59
948931,after_close_call,848,538493,TRUE,2024-03-24T13:31:57
934455,sc_2,104,717205,FALSE,2024-03-17T07:21:25
860520,after_close_call,787,687792,FALSE,2024-03-09T07:15:21
608003,sc_2,280,692839,FALSE,2024-02-08T06:38:37
660018,follow_up,1783,336739,FALSE,2024-03-08T20:51:22
603467,sc_2,238,220555,FALSE,2024-04-15T07:44:56
203740,after_close_call,1744,702295,TRUE,2024-08-24T12:49:35
997690,meeting,1,788889,FALSE,2024-05-24T16:14:12
930388,follow_up,1021,464194,TRUE,2024-05-19T06:19:06
851765,after_close_call,1644,891347,FALSE,2024-03-10T07:18:20
841246,meeting,650,586818,FALSE,2024-02-03T07:55:45
314015,follow_up,1325,511827,TRUE,2024-01-05T07:33:18
914241,after_close_call,1727,380379,FALSE,2024-02-20T02:39:08
787909,meeting,1543,774509,FALSE,2024-04-19T13:37:20
456665,meeting,343,483546,TRUE,2024-06-02T03:28:24
947830,follow_up,778,186789,TRUE,2024-04-05T14:00:41
270777,after_close_call,242,833649,TRUE,2024-07-13T08:45:17
658997,sc_2,724,978750,FALSE,2024-01-03T20:41:43
661790,follow_up,1687,595169,FALSE,2024-05-01T13:49:39
239352,follow_up,1281,895249,FALSE,2024-06-08T23:28:29
499962,after_close_call,958,257240,TRUE,2024-05-15T16:07:25
243759,after_close_call,1574,750068,FALSE,2024-08-20T22:22:09
929916,meeting,92,896578,FALSE,2024-07-14T22:17:58
345614,meeting,611,736875,FALSE,2024-04-20T00:27:53
145673,sc_2,566,710341,TRUE,2024-02-14T03:46:36
699161,sc_2,1316,767289,FALSE,2024-07-24T19:22:49
865680,sc_2,1264,833994,FALSE,2024-03-25T21:18:36
598562,follow_up,1645,894728,TRUE,2024-07-11T08:05:58
141220,after_close_call,1271,754457,FALSE,2024-07-03T05:23:48
741012,sc_2,1011,891140,TRUE,2024-01-07T19:09:37
743385,after_close_call,600,266983,FALSE,2024-02-17T10:34:49
969027,meeting,1187,996210,TRUE,2024-04-27T11:16:29
831330,sc_2,911,126124,TRUE,2024-01-30T01:15:31
503215,follow_up,426,262971,FALSE,2024-02-17T09:17:20
753106,after_close_call,1053,212628,TRUE,2024-06-04T16:17:34
554372,sc_2,661,454481,TRUE,2024-06-07T14:38:49
817167,sc_2,1304,210889,TRUE,2024-08-02T22:20:27
547265,meeting,1122,992760,TRUE,2024-07-25T09:34:32
580863,sc_2,238,285008,TRUE,2024-04-26T03:07:51
126897,after_close_call,1334,264006,TRUE,2024-05-30T21:18:45
211064,meeting,1495,613316,FALSE,2024-06-09T22:06:20
656919,follow_up,256,369924,FALSE,2024-04-20T16:32:54
843030,follow_up,1594,615206,FALSE,2024-08-10T04:20:10
184854,meeting,298,828559,FALSE,2024-04-02T08:30:57
914340,sc_2,807,722482,FALSE,2024-08-26T19:13:12
855660,sc_2,1338,939728,TRUE,2024-02-12T10:58:12
509639,follow_up,843,103381,TRUE,2024-09-10T12:20:59
990659,sc_2,129,987591,FALSE,2024-04-12T04:53:21
665143,meeting,1472,249441,FALSE,2024-05-09T16:17:12
586808,sc_2,1662,574518,TRUE,2024-03-15T13:41:46
689439,after_close_call,1293,407021,FALSE,2024-03-12T05:19:30
898411,follow_up,1148,825775,TRUE,2024-07-11T13:46:05
903446,meeting,693,946428,FALSE,2024-07-14T14:07:15
773946,meeting,543,231810,FALSE,2024-06-02T10:32:15
615789,sc_2,1774,616458,FALSE,2024-01-07T00:34:46
865571,after_close_call,503,934425,FALSE,2024-08-06T16:35:29
621451,meeting,1072,619318,TRUE,2024-01-16T00:21:11
835685,sc_2,867,985877,FALSE,2024-06-05T07:49:24
229825,meeting,1491,277254,FALSE,2024-07-24T08:34:57
565742,sc_2,1558,180295,TRUE,2024-01-25T07:31:17
906958,sc_2,947,947878,TRUE,2024-02-09T19:42:02
277721,meeting,1777,375927,FALSE,2024-04-06T10:48:45
693124,sc_2,762,330062,TRUE,2024-07-04T17:53:39
164605,follow_up,1211,598208,FALSE,2024-03-05T14:24:44
148359,after_close_call,1212,732683,FALSE,2024-02-26T07:50:25
486340,follow_up,851,460999,FALSE,2024-08-27T17:48:09
687894,follow_up,1000,198770,FALSE,2024-01-26T00:27:47
257403,after_close_call,1027,701698,FALSE,2024-06-04T10:43:51
312273,after_close_call,449,883789,FALSE,2024-06-15T14:46:13
452421,after_close_call,1691,149087,TRUE,2024-09-06T08:22:57
704764,meeting,460,339337,FALSE,2024-03-19T03:13:26
901530,after_close_call,421,941791,TRUE,2024-02-02T08:42:15
703133,after_close_call,1242,538960,FALSE,2024-01-08T08:55:48
691080,follow_up,129,377104,TRUE,2024-09-05T00:36:26
165756,follow_up,680,961889,TRUE,2024-02-02T15:23:55
878129,meeting,1499,183722,TRUE,2024-03-29T02:06:17
125466,sc_2,113,144568,TRUE,2024-08-25T08:43:06
295466,meeting,1144,594113,TRUE,2024-03-12T01:03:36
634761,follow_up,1543,601028,FALSE,2024-08-23T10:52:55
753878,after_close_call,662,772953,TRUE,2024-08-25T04:35:54
845660,follow_up,89,258191,FALSE,2024-08-08T00:26:24
591367,after_close_call,222,655752,FALSE,2024-08-02T05:17:20
567001,after_close_call,1153,961842,TRUE,2024-07-19T07:54:00
865374,meeting,1468,877699,FALSE,2024-07-30T16:29:14
813890,after_close_call,95,895410,FALSE,2024-01-21T02:24:05
670354,after_close_call,809,516604,TRUE,2024-05-17T22:49:32
238996,meeting,288,377523,FALSE,2024-03-26T02:00:15
651782,sc_2,1214,511297,TRUE,2024-06-22T15:46:29
928829,sc_2,55,984949,FALSE,2024-04-09T06:36:52
207385,follow_up,1687,990810,TRUE,2024-02-18T02:08:47
341317,sc_2,262,354143,FALSE,2024-04-22T09:08:58
583489,after_close_call,1414,416547,TRUE,2024-01-16T18:45:51
781702,sc_2,1507,807116,FALSE,2024-02-17T18:28:22
363896,follow_up,1405,714859,FALSE,2024-07-10T08:21:11
793584,after_close_call,538,229144,FALSE,2024-01-19T15:01:31
451582,sc_2,1695,701927,FALSE,2024-06-04T14:59:19
157802,after_close_call,731,184908,TRUE,2024-05-29T01:16:50
729593,sc_2,1331,245061,FALSE,2024-03-01T04:15:46
948714,sc_2,1486,634342,FALSE,2024-01-22T20:02:35
129641,meeting,1651,270327,FALSE,2024-06-22T02:54:00
648483,follow_up,580,623488,TRUE,2024-05-18T00:22:42
762801,after_close_call,1471,373766,TRUE,2024-09-05T21:25:26
211122,sc_2,845,635100,TRUE,2024-05-02T16:45:01
609683,sc_2,1665,649540,TRUE,2024-01-08T02:45:54
341725,sc_2,1367,317003,FALSE,2024-02-17T08:06:33
419476,after_close_call,1677,339965,TRUE,2024-08-01T06:33:33
593826,follow_up,46,261384,TRUE,2024-05-07T17:24:51
915344,follow_up,164,852678,TRUE,2024-01-20T03:47:59
681566,meeting,629,481622,TRUE,2024-06-16T06:08:50
561902,sc_2,649,530798,FALSE,2024-07-03T17:37:21
779416,meeting,757,648139,FALSE,2024-05-20T10:08:40
113176,meeting,1556,128765,TRUE,2024-04-25T22:34:06
181115,after_close_call,1068,550989,FALSE,2024-07-18T05:22:54
131843,meeting,380,835437,FALSE,2024-05-15T19:11:40
997979,meeting,594,719634,FALSE,2024-08-01T05:45:45
632625,sc_2,247,625197,FALSE,2024-01-15T17:24:42
285771,meeting,988,201299,TRUE,2024-01-04T00:32:19
662339,sc_2,1157,293916,FALSE,2024-09-12T07:24:14
531615,follow_up,321,572940,FALSE,2024-08-29T08:44:55
652653,after_close_call,1210,424760,FALSE,2024-03-08T22:21:03
413593,meeting,377,774513,FALSE,2024-01-18T13:59:47
742471,meeting,1464,792222,TRUE,2024-01-22T05:16:40
308189,follow_up,672,850969,TRUE,2024-03-03T13:25:16
149895,follow_up,911,858053,FALSE,2024-01-05T13:20:25
511437,after_close_call,1120,824228,TRUE,2024-06-18T21:19:07
585669,follow_up,522,841747,FALSE,2024-02-04T04:05:20
294047,after_close_call,1623,735266,TRUE,2024-02-28T00:00:22
250784,meeting,1630,751810,FALSE,2024-02-25T22:09:22
369566,meeting,259,694831,FALSE,2024-02-19T08:45:51
969871,sc_2,1225,547287,FALSE,2024-03-21T15:29:29
491898,meeting,1178,477138,FALSE,2024-06-07T06:52:23
256358,sc_2,1317,463502,TRUE,2024-04-18T13:39:41
834784,follow_up,764,125038,TRUE,2024-01-31T10:21:33
496210,follow_up,10,170507,TRUE,2024-08-13T06:50:18
263655,sc_2,1776,315040,TRUE,2024-04-08T11:04:42
506801,meeting,321,375839,TRUE,2024-09-03T13:46:12
418824,after_close_call,954,280033,FALSE,2024-06-06T02:01:10
474302,after_close_call,1256,138178,TRUE,2024-06-22T05:42:22
157790,sc_2,481,986397,FALSE,2024-01-31T06:59:37
888951,follow_up,422,135228,TRUE,2024-05-14T15:54:37
746891,meeting,62,394576,TRUE,2024-08-08T15:24:43
821899,meeting,659,588771,TRUE,2024-05-07T08:23:06
542490,follow_up,276,943067,TRUE,2024-03-08T20:29:59
416854,meeting,489,281297,FALSE,2024-05-28T18:28:48
332348,sc_2,1152,532852,FALSE,2024-06-06T23:44:23
613312,meeting,1307,864963,FALSE,2024-01-17T20:29:08
798972,meeting,182,749350,TRUE,2024-01-04T07:18:41
498054,meeting,232,407238,TRUE,2024-07-09T14:26:25
579169,meeting,1745,865196,TRUE,2024-05-10T00:41:22
974200,follow_up,813,699467,FALSE,2024-06-14T00:33:37
537601,follow_up,1583,364961,TRUE,2024-04-04T14:30:45
883711,follow_up,826,646613,FALSE,2024-05-14T18:59:03
239269,follow_up,928,463644,FALSE,2024-05-08T22:17:42
768816,follow_up,23,998743,TRUE,2024-09-01T19:25:47
859042,after_close_call,1682,425628,TRUE,2024-08-09T14:11:28
405772,follow_up,1677,429906,TRUE,2024-03-10T19:25:31
151935,after_close_call,1207,244632,FALSE,2024-07-30T15:19:46
580588,meeting,11,500826,TRUE,2024-02-24T14:38:04
327413,after_close_call,268,790735,TRUE,2024-09-07T23:47:17
575970,after_close_call,1408,101684,TRUE,2024-04-08T10:54:32
703008,follow_up,320,658010,TRUE,2024-07-22T01:40:50
263799,sc_2,126,772045,FALSE,2024-08-08T05:22:57
730367,meeting,1008,308427,FALSE,2024-08-27T00:12:27
987050,sc_2,1665,898363,TRUE,2024-07-08T17:44:18
650562,after_close_call,399,659950,TRUE,2024-05-10T14:56:36
603930,meeting,730,744041,FALSE,2024-02-07T06:59:26
851025,after_close_call,1669,468625,FALSE,2024-05-02T00:17:57
808955,follow_up,719,571025,TRUE,2024-05-27T00:46:18
121769,meeting,1208,139252,TRUE,2024-01-03T19:50:25
326427,after_close_call,999,612027,FALSE,2024-08-15T11:42:06
321254,after_close_call,1665,499149,TRUE,2024-01-26T11:11:52
193684,follow_up,1779,889888,TRUE,2024-08-17T15:45:14
108696,meeting,437,214973,FALSE,2024-09-12T01:48:57
575033,sc_2,797,334530,FALSE,2024-04-29T07:16:19
228053,meeting,534,777649,FALSE,2024-09-06T05:33:24
301956,meeting,289,834874,TRUE,2024-02-14T18:58:03
725045,meeting,388,989592,FALSE,2024-01-01T03:47:34
180369,follow_up,113,319547,FALSE,2024-05-02T08:42:41
184679,after_close_call,294,708300,FALSE,2024-06-29T23:50:17
727479,after_close_call,503,204960,TRUE,2024-07-10T10:57:52
995362,follow_up,1724,353389,TRUE,2024-03-24T06:11:37
768074,meeting,958,236330,FALSE,2024-06-14T19:59:02
964092,follow_up,45,119641,FALSE,2024-05-25T17:21:18
895357,meeting,156,949483,FALSE,2024-08-10T10:59:09
974871,follow_up,234,559827,TRUE,2024-05-16T08:39:25
502284,sc_2,563,710034,FALSE,2024-03-31T02:04:45
522014,after_close_call,92,431076,TRUE,2024-01-28T12:39:46
151014,meeting,102,501476,FALSE,2024-01-19T01:45:36
242572,meeting,1443,909552,TRUE,2024-05-16T10:39:21
682936,meeting,981,785002,FALSE,2024-06-29T06:29:50
895577,follow_up,339,913173,TRUE,2024-04-03T08:44:56
376378,meeting,1744,122225,TRUE,2024-06-20T06:00:07
692712,meeting,66,297198,TRUE,2024-02-26T23:02:34
950985,sc_2,229,659240,FALSE,2024-06-16T19:39:01
466530,follow_up,489,595762,TRUE,2024-01-24T00:25:59
368660,meeting,1363,148178,TRUE,2024-05-03T12:28:25
752042,meeting,36,430031,FALSE,2024-04-12T08:06:45
230894,sc_2,80,641609,FALSE,2024-08-13T14:06:19
870315,meeting,1297,145681,FALSE,2024-03-16T09:04:59
184995,after_close_call,348,986156,TRUE,2024-02-29T08:07:00
503361,sc_2,458,160658,FALSE,2024-08-23T07:38:16
946104,meeting,306,313062,FALSE,2024-02-27T17:38:19
614319,sc_2,967,841727,TRUE,2024-03-14T11:02:54
282155,after_close_call,1497,589706,TRUE,2024-04-21T23:42:24
357675,sc_2,692,958602,TRUE,2024-08-11T22:58:06
201992,meeting,245,407766,FALSE,2024-01-21T03:57:41
469692,follow_up,1363,468593,TRUE,2024-04-14T06:53:15
590800,follow_up,989,664157,FALSE,2024-05-06T06:36:06
684818,follow_up,610,780155,FALSE,2024-05-04T07:22:20
662501,follow_up,673,406927,FALSE,2024-03-13T08:01:13
718443,after_close_call,468,255769,TRUE,2024-02-25T22:10:04
388999,sc_2,223,978541,TRUE,2024-07-22T21:39:24
155257,follow_up,1256,352231,FALSE,2024-02-11T02:06:13
637848,follow_up,478,351479,TRUE,2024-01-01T05:50:04
485556,after_close_call,1746,378144,FALSE,2024-03-21T09:57:46
503423,follow_up,1717,719888,TRUE,2024-06-08T05:42:58
810538,sc_2,1440,938651,FALSE,2024-03-07T04:54:10
474331,follow_up,200,852009,FALSE,2024-02-06T20:25:14
927524,sc_2,265,763397,FALSE,2024-08-26T12:31:25
585690,follow_up,119,340221,TRUE,2024-07-28T02:10:50
981225,follow_up,1786,343210,FALSE,2024-06-01T21:56:11
926874,follow_up,1206,657162,FALSE,2024-06-25T14:06:53
658403,follow_up,63,509037,TRUE,2024-06-08T23:05:38
612942,follow_up,438,985053,FALSE,2024-08-12T22:20:07
400450,meeting,1669,966647,TRUE,2024-05-13T11:14:23
346064,after_close_call,1366,475244,TRUE,2024-08-01T05:56:04
110718,follow_up,931,783948,FALSE,2024-08-03T04:46:06
670202,meeting,1019,643615,TRUE,2024-08-28T18:21:39
934212,follow_up,975,887253,TRUE,2024-08-02T21:48:10
574497,follow_up,639,498333,FALSE,2024-09-13T08:08:40
786402,after_close_call,235,854278,TRUE,2024-05-17T05:26:47
533950,after_close_call,1156,141660,FALSE,2024-07-16T06:39:28
336173,meeting,1471,635368,TRUE,2024-07-14T17:35:18
285934,sc_2,1635,322149,FALSE,2024-03-29T13:14:58
465661,meeting,1177,897942,FALSE,2024-02-14T08:48:13
473811,follow_up,1481,693528,FALSE,2024-05-25T00:08:28
636313,sc_2,579,283776,TRUE,2024-02-25T23:32:06
596075,follow_up,1528,875824,FALSE,2024-03-24T18:55:28
807906,follow_up,168,694761,FALSE,2024-01-04T05:40:33
159391,meeting,1098,410603,TRUE,2024-03-20T04:43:33
492660,after_close_call,1507,699721,TRUE,2024-02-01T00:24:59
435414,follow_up,1676,822130,FALSE,2024-09-09T13:58:41
812054,sc_2,1039,376446,TRUE,2024-05-06T02:04:28
318006,after_close_call,1692,358173,TRUE,2024-01-29T19:17:50
731491,meeting,1549,586985,TRUE,2024-08-17T04:14:35
775200,meeting,612,567153,FALSE,2024-04-21T07:03:14
379670,follow_up,1384,203677,FALSE,2024-06-23T22:32:54
824988,after_close_call,1650,560072,FALSE,2024-05-29T16:46:32
663866,meeting,1682,400557,TRUE,2024-08-06T01:39:08
153578,after_close_call,274,694978,TRUE,2024-02-05T14:19:01
511667,meeting,1200,550500,TRUE,2024-01-12T01:30:01
785176,after_close_call,1739,770457,TRUE,2024-07-21T11:44:35
699345,sc_2,1011,833651,TRUE,2024-06-27T23:22:26
948537,sc_2,744,898141,FALSE,2024-07-10T16:27:56
571352,follow_up,209,648776,TRUE,2024-04-09T00:00:18
552108,sc_2,986,224729,FALSE,2024-06-23T15:28:39
548795,after_close_call,1454,114803,FALSE,2024-05-08T01:49:44
157363,follow_up,1505,522375,FALSE,2024-06-01T11:58:48
563745,meeting,600,844316,FALSE,2024-07-25T23:38:03
766807,sc_2,1528,709746,TRUE,2024-04-19T21:14:31
529309,follow_up,7,119666,FALSE,2024-03-21T17:08:27
393555,after_close_call,1164,417730,FALSE,2024-04-25T04:59:09
924702,after_close_call,303,867293,FALSE,2024-03-09T00:17:58
496819,after_close_call,1216,780764,TRUE,2024-02-09T11:02:39
883210,meeting,1331,711056,FALSE,2024-02-08T16:14:37
455380,meeting,1658,654796,FALSE,2024-03-06T19:45:41
359648,follow_up,1424,650370,FALSE,2024-03-20T11:28:04
649517,sc_2,726,925335,TRUE,2024-08-14T04:53:22
975772,after_close_call,1077,978754,TRUE,2024-07-24T17:17:39
181281,after_close_call,1081,660648,FALSE,2024-02-14T19:49:38
297853,meeting,1275,940440,FALSE,2024-08-12T22:45:34
718315,after_close_call,1080,611713,TRUE,2024-09-13T13:02:33
479605,follow_up,1723,849157,FALSE,2024-06-22T07:09:00
523134,follow_up,1743,160096,TRUE,2024-03-09T19:51:17
704608,meeting,1375,725009,TRUE,2024-05-02T12:39:06
158897,after_close_call,217,122083,FALSE,2024-08-06T18:03:49
935940,sc_2,502,367673,TRUE,2024-02-29T19:45:02
599972,meeting,1513,533135,TRUE,2024-04-03T05:44:20
232972,follow_up,52,407282,FALSE,2024-02-28T12:43:37
781676,after_close_call,82,344996,FALSE,2024-05-24T21:55:04
395676,sc_2,21,886985,TRUE,2024-07-22T07:24:45
793329,after_close_call,910,975727,FALSE,2024-07-09T14:55:15
444494,meeting,711,845283,TRUE,2024-04-10T03:02:42
615235,sc_2,1670,197471,TRUE,2024-03-02T11:21:31
543254,after_close_call,1269,266210,FALSE,2024-07-26T15:18:52
290411,after_close_call,745,989245,TRUE,2024-08-11T01:21:19
123363,after_close_call,1049,123229,FALSE,2024-07-06T23:54:57
644360,sc_2,426,802108,TRUE,2024-02-07T17:43:36
767277,follow_up,1406,924435,TRUE,2024-04-07T06:55:41
373298,follow_up,122,451646,TRUE,2024-03-23T16:48:28
112242,sc_2,1373,228953,FALSE,2024-03-03T22:38:19
855494,follow_up,1520,380977,TRUE,2024-06-29T16:23:31
793947,after_close_call,1613,614676,FALSE,2024-03-31T05:41:34
354023,meeting,1356,612700,TRUE,2024-04-14T17:22:02
398603,sc_2,67,921228,FALSE,2024-01-26T02:47:38
928275,after_close_call,520,332314,TRUE,2024-03-25T06:55:59
237818,after_close_call,990,160621,TRUE,2024-05-05T08:10:26
447994,meeting,1384,636558,TRUE,2024-04-29T18:34:24
765854,after_close_call,1321,938957,FALSE,2024-03-13T09:50:37
532642,after_close_call,1377,938241,FALSE,2024-05-15T01:24:51
241821,sc_2,472,503518,TRUE,2024-01-12T10:54:23
255004,sc_2,244,675040,FALSE,2024-05-05T19:38:23
714622,follow_up,320,113447,TRUE,2024-05-05T18:59:52
589378,meeting,243,146389,FALSE,2024-04-02T08:01:05
521731,meeting,441,968858,TRUE,2024-01-09T20:58:19
438013,sc_2,310,657685,FALSE,2024-08-17T16:50:09
649614,follow_up,452,505374,FALSE,2024-07-28T13:42:16
575237,meeting,1060,832497,FALSE,2024-01-12T18:29:37
141557,meeting,1711,410809,TRUE,2024-07-04T23:27:13
487169,after_close_call,794,286795,TRUE,2024-06-23T19:10:31
367903,after_close_call,1776,334600,FALSE,2024-05-06T20:02:51
614205,after_close_call,325,798829,TRUE,2024-08-31T11:40:11
888782,meeting,507,165533,FALSE,2024-06-24T22:05:52
776939,meeting,1139,707233,TRUE,2024-09-13T07:02:51
542533,after_close_call,886,789029,FALSE,2024-04-14T00:28:38
518441,meeting,188,792033,TRUE,2024-02-07T13:03:02
483720,meeting,859,553228,TRUE,2024-02-17T02:05:15
429212,sc_2,1185,504125,TRUE,2024-04-19T06:32:06
623974,sc_2,1549,151737,TRUE,2024-02-13T19:06:40
990670,meeting,1317,130770,FALSE,2024-07-09T15:18:57
945508,meeting,1136,308488,TRUE,2024-04-10T14:42:20
850674,follow_up,480,995092,TRUE,2024-03-12T06:42:48
841218,sc_2,5,431790,TRUE,2024-02-22T14:14:04
508584,follow_up,1405,546887,TRUE,2024-08-05T01:21:18
168988,after_close_call,733,230089,FALSE,2024-06-14T09:31:55
804878,meeting,1571,968183,FALSE,2024-06-03T23:22:27
556057,follow_up,1400,250683,FALSE,2024-07-29T00:23:34
427986,follow_up,1746,689485,TRUE,2024-05-11T21:01:02
954464,meeting,806,199382,FALSE,2024-01-03T06:36:02
716194,meeting,1406,468528,FALSE,2024-04-16T17:05:27
423388,sc_2,1690,998315,TRUE,2024-03-01T23:14:26
642215,meeting,937,480474,FALSE,2024-04-04T19:09:24
613918,sc_2,906,808011,TRUE,2024-07-02T05:21:43
343887,after_close_call,123,417107,FALSE,2024-06-30T07:47:33
612843,meeting,173,889191,TRUE,2024-08-15T09:56:42
237020,follow_up,1095,504723,FALSE,2024-06-03T23:27:28
628481,sc_2,317,129176,TRUE,2024-02-01T18:33:28
830925,follow_up,393,316784,FALSE,2024-05-30T08:34:19
319311,after_close_call,699,830707,FALSE,2024-08-02T05:56:39
616198,sc_2,544,118790,FALSE,2024-03-27T23:31:01
764440,follow_up,1002,447695,FALSE,2024-07-31T15:11:10
618009,meeting,274,336975,TRUE,2024-08-02T10:15:45
411796,sc_2,122,573375,TRUE,2024-08-13T01:16:52
971778,meeting,597,428847,TRUE,2024-07-06T14:19:38
966738,meeting,1098,912100,FALSE,2024-06-07T19:43:00
291536,meeting,990,118702,FALSE,2024-03-08T23:41:12
505234,sc_2,166,794645,FALSE,2024-01-14T00:38:41
705752,after_close_call,167,462314,FALSE,2024-08-23T15:51:23
779863,after_close_call,1335,513379,TRUE,2024-09-02T02:20:04
152697,sc_2,1191,406241,FALSE,2024-02-22T11:28:39
612624,sc_2,190,663931,FALSE,2024-02-26T09:48:00
769487,meeting,328,547140,TRUE,2024-06-02T19:50:13
594737,meeting,1620,462509,FALSE,2024-02-15T21:10:31
724011,meeting,371,973683,TRUE,2024-01-17T05:29:37
410575,sc_2,1733,740277,TRUE,2024-03-16T23:28:24
118395,after_close_call,1082,183470,TRUE,2024-05-23T15:43:07
639183,meeting,368,267006,TRUE,2024-09-04T23:26:00
971478,after_close_call,775,483309,TRUE,2024-02-14T14:41:05
171552,follow_up,1266,650494,TRUE,2024-04-22T16:57:00
348559,follow_up,1416,697042,TRUE,2024-07-22T20:35:01
362084,sc_2,750,114223,TRUE,2024-03-11T01:15:16
405310,follow_up,614,782332,FALSE,2024-06-03T06:06:18
696794,after_close_call,281,172255,FALSE,2024-02-21T20:26:10
174106,meeting,1,161253,FALSE,2024-03-05T16:44:02
603254,sc_2,1663,711963,TRUE,2024-08-31T09:52:03
404964,follow_up,1265,991530,FALSE,2024-06-16T00:47:12
920014,meeting,220,331234,FALSE,2024-04-10T07:51:58
540053,after_close_call,111,169080,FALSE,2024-01-23T20:49:06
645949,follow_up,707,699410,TRUE,2024-07-24T18:15:47
777629,after_close_call,1440,689574,FALSE,2024-01-28T16:54:49
964062,meeting,1471,520854,FALSE,2024-07-04T04:57:37
932626,after_close_call,1087,626830,TRUE,2024-04-25T20:38:34
391168,after_close_call,1091,884163,FALSE,2024-04-13T12:55:52
